,0
5838,2419.6142567269435
5839,2419.321410047256
5840,2419.631956922256
5841,2419.6953114144435
5842,2414.614134656631
5843,2414.880247937881
5844,2415.0749500863185
5845,2414.955672132217
5846,2414.7040852181544
5847,2414.255995618545
5848,2414.100264417373
5849,2414.215926038467
5850,2414.651762830459
5851,2411.0058888070216
5852,2401.4941700570216
5853,2395.5859821908107
5854,2395.3271931283107
5855,2395.417715894424
5856,2393.6605137459865
5857,2392.9378574959865
5858,2392.4972447030177
5859,2391.8175572030177
5860,2392.1546543709865
5861,2387.250204908096
5862,2374.812053533096
5863,2375.951116033096
5864,2366.058598943252
5865,2354.219731755752
5866,2333.8123220877833
5867,2362.2185720877833
5868,2393.2439627127833
5869,2370.5877127127833
5870,2357.7315613690334
5871,2349.6053894940333
5872,2337.5116394940333
5873,2326.0702332440333
5874,2297.8202332440333
5875,2295.5643738690333
5876,2292.7987488690333
5877,2293.1034363690333
5878,2285.6952332440333
5879,2285.7352723065333
5880,2266.5693177166895
5881,2255.7023743573145
5882,2291.1981099002833
5883,2291.0453999393458
5884,2322.6349195018456
5885,2314.6190503612206
5886,2304.6058667674706
5887,2303.046418525283
5888,2308.420068259658
5889,2284.853417869033
5890,2283.543603415908
5891,2291.262914200576
5892,2289.3695998390035
5893,2325.3040401827534
5894,2305.692570975722
5895,2305.9123164054095
5896,2305.713883483046
5897,2304.4424906607805
5898,2292.8764811168353
5899,2290.8162625279683
5900,2254.909098442031
5901,2247.505141430312
5902,2218.874784133437
5903,2186.325406692031
5904,2186.1032082057027
5905,2185.942838332656
5906,2143.2667519068746
5907,2113.4276753131244
5908,2094.92886538539
5909,2067.249510106093
5910,2039.2714404810931
5911,2002.2468090357806
5912,1974.2669887545308
5913,1962.1489050377338
5914,1962.7920935142963
5915,1985.2845251549213
5916,1985.1170446861713
5917,1979.2552282799213
5918,1989.2972204674213
5919,1975.4222204674213
5920,1946.6338903892963
5921,1928.4756872642963
5922,1902.1075232017963
5923,1907.1156598892962
5924,1908.6918317642962
5925,1926.6555958932024
5926,1902.2932912057024
5927,1902.2386037057024
5928,1899.3325978463274
5929,1883.0675681900775
5930,1888.0766585025774
5931,1915.5311640103898
5932,1921.76039444789
5933,1932.3899476705462
5934,1945.2025121080462
5935,1945.1986058580462
5936,1942.6722003033587
5937,1942.5298529675433
5938,1945.4454093874651
5939,1945.014791574965
5940,1944.8302544109026
5941,1940.7592914890276
5942,1941.059536992934
5943,1935.820874280434
5944,1935.5171123351215
5945,1934.1178395851216
5946,1932.412519089028
5947,1928.8502432179341
5948,1922.0109713116842
5949,1912.5078535929342
5950,1904.965933339028
5951,1902.710073964028
5952,1899.944448964028
5953,1900.249136464028
5954,1892.840933339028
5955,1892.880972401528
5956,1873.7150178116842
5957,1862.8480744523092
5958,1856.566030995278
5959,1856.4133210343405
5960,1836.3361725968405
5961,1828.3203034562155
5962,1818.3071198624655
5963,1816.747671620278
5964,1829.057974354653
5965,1805.491323964028
5966,1804.181509510903
5967,1823.887778295571
5968,1821.9944639339988
5969,1795.6131162777488
5970,1800.8318662777488
5971,1814.3943662777488
5972,1823.2381162777488
5973,1825.1834287777488
5974,1825.1990537777488
5975,1826.9099912777488
5976,1829.5193662777488
5977,1833.8943662777488
5978,1837.9099912777488
5979,1818.9495804652488
5980,1819.0606644496238
5981,1819.0308792933738
5982,1799.0606817933738
5983,1783.4488215433737
5984,1770.0410587308736
5985,1749.5723087308736
5986,1749.5635196683736
5987,1730.3216560277485
5988,1711.5729648812642
5989,1704.2292148812642
5990,1715.4792148812642
5991,1714.0534336312642
5992,1707.900784705483
5993,1699.6552019291157
5994,1694.3259594291158
5995,1698.8678217416157
5996,1692.9472494916156
5997,1695.2475424603656
5998,1681.425204593178
5999,1681.318270999428
6000,1666.095614749428
6001,1654.160720249428
6002,1656.6674152494281
6003,1650.9677544642718
6004,1647.0804638524555
6005,1632.4751017430806
6006,1626.9216425712057
6007,1617.0120945419087
6008,1609.6683445419087
6009,1609.5183425419086
6010,1597.2175612919086
6011,1591.0649123661274
6012,1583.7836165897602
6013,1579.0258040897602
6014,1563.3509994022602
6015,1554.3470931522602
6016,1559.1473861210102
6017,1548.1250472538227
6018,1548.0181136600727
6019,1532.7954574100727
6020,1521.5468349100727
6021,1539.6249599100727
6022,1541.1714191249164
6023,1536.9917545131
6024,1533.225309403725
6025,1516.97664423185
6026,1527.0625322025533
6027,1538.5351884525533
6028,1498.6442922963033
6029,1483.6594671283347
6030,1480.3664983783347
6031,1458.2825635326315
6032,1447.7013105326314
6033,1427.3424238138814
6034,1461.3163888138813
6035,1457.4656427826312
6036,1407.9031427826312
6037,1384.1819513763812
6038,1372.3005040638811
6039,1335.8274627357562
6040,1319.0167174964984
6041,1315.4237156214983
6042,1289.7496086214983
6043,1270.4023409964982
6044,1249.7527859964982
6045,1239.1257798402482
6046,1240.7250112777483
6047,1238.1391805004046
6048,1241.3279359379046
6049,1241.3240296879046
6050,1241.086261133217
6051,1240.9439137974016
6052,1237.8061352173236
6053,1235.6278554048235
6054,1232.030336440761
6055,1232.973702018886
6056,1235.522215522792
6057,1229.886366510292
6058,1227.4601885649795
6059,1221.4061085149795
6060,1213.7339865188858
6061,1207.995428647792
6062,1201.270991741542
6063,1197.0338800227921
6064,1190.7302447688858
6065,1186.2428102063857
6066,1179.995440429042
6067,1176.827053866542
6068,1176.823147616542
6069,1174.3483420618545
6070,1174.205994726039
6071,1171.055743145961
6072,1169.3571103334612
6073,1170.8232521693988
6074,1169.8693947475238
6075,1168.88200225143
6076,1165.8578764389301
6077,1162.7727752936175
6078,1161.4158535436175
6079,1157.7957460475236
6080,1153.8939771764299
6081,1150.3879342701798
6082,1145.9281225514299
6083,1145.2718952975235
6084,1140.7967002324601
6085,1133.8709189824601
6086,1134.0656211308976
6087,1125.2395713262101
6088,1124.3436973027726
6089,1129.1168520410538
6090,1154.4842378535539
6091,1146.6243098066789
6092,1140.8589633301165
6093,1152.4372637051165
6094,1146.7252580898821
6095,1132.445068699257
6096,1132.337158543007
6097,1126.763851589882
6098,1137.372283652565
6099,1138.0666034181902
6100,1156.6014692697527
6101,1151.9178067541277
6102,1167.9968125353778
6103,1165.7758652697528
6104,1178.0524608947528
6105,1170.8100669885027
6106,1170.6368492150652
6107,1214.1115806603777
6108,1254.0759981603778
6109,1271.1629366369402
6110,1237.284316695534
6111,1236.419570601784
6112,1311.8330571642841
6113,1299.597511289284
6114,1288.183448789284
6115,1288.010108945534
6116,1287.8122329689716
6117,1220.3795547463153
6118,1225.9263076760028
6119,1227.403442414284
6120,1235.366531336159
6121,1245.8090821564715
6122,1225.9739381135028
6123,1204.2444459260028
6124,1182.0819703400653
6125,1149.7096558869403
6126,1123.3522340119403
6127,1100.107788211159
6128,1081.926635867409
6129,1062.403686648659
6130,1029.7788049042742
6131,1010.4033166230242
6132,999.0610314667742
6133,998.8663750947039
6134,984.5680352509539
6135,922.9390069306414
6136,880.2905694306414
6137,847.3240166962664
6138,820.0536309540789
6139,820.0449639618914
6140,819.9239159882586
6141,804.9203225434344
6142,836.3218728364031
6143,858.1458779633563
6144,873.1661836586687
6145,837.0576326332781
6146,833.9787561996843
6147,834.2862703285906
6148,833.1560633285906
6149,819.0562403305437
6150,815.6387598617937
6151,822.9687959633562
6152,835.5018960297625
6153,850.3281326928485
6154,831.5610428490985
6155,811.1586838403094
6156,783.8224411645282
6157,775.2810593285907
6158,761.4994431176532
6159,782.7562485375751
6160,794.6568901110178
6161,761.7575326844604
6162,728.8581752579031
6163,695.9588178313458
6164,656.7414716399395
6165,695.6806195891583
6166,610.1122602141583
6167,571.6941693938458
6168,556.6649945891583
6169,517.7459462180645
6170,504.75668840556455
6171,488.4528173743146
6172,485.8959326086896
6173,452.0996679602521
6174,411.6530126868146
6175,376.2644818938458
6176,358.4874623313458
6177,335.5678918000958
6178,329.38609137040834
6179,309.5509473274396
6180,287.8214551399396
6181,265.6589795540021
6182,233.2866651008771
6183,206.9292432258771
6184,183.68479742509584
6185,165.50364508134584
6186,145.98069586259584
6187,113.35581411821107
6188,93.98032583696107
6189,82.63804068071107
6190,82.44338430864076
6191,102.71647046489076
6192,118.28743914457826
6193,133.63900164457826
6194,153.67244891020326
6195,153.62428416801575
6196,153.61561717582825
6197,153.49456920219544
6198,168.06699313713196
6199,161.14121188713196
6200,161.33591403556946
6201,152.50986423088196
6202,144.13605020744447
6203,159.37587294572572
6204,191.7527807582257
6205,264.0903327113507
6206,282.3389742347882
6207,312.7354586097882
6208,346.06511299455383
6209,339.70158760392883
6210,339.59367744767883
6211,379.09942249455383
6212,400.73765455723697
6213,480.15391432286197
6214,532.2598671744245
6215,544.6610586587994
6216,573.1718244400495
6217,497.08030744004947
6218,496.5946296900495
6219,482.06205954551825
6220,474.79350485801825
6221,403.44169821739325
6222,366.6136342525495
6223,319.4417592525495
6224,270.7334191799177
6225,262.7968957424177
6226,217.21172728538644
6227,186.83602878343333
6228,186.74691745530833
6229,155.98730441819896
6230,122.91992160569896
6231,123.86865207444896
6232,99.80888624944896
6233,55.07845418694896
6234,15.06272953069896
6235,-28.258855273988544
6236,-3.2942361890276075
6237,21.67038289593333
6238,55.07272664593333
6239,88.47507039593333
6240,87.03854695843333
6241,85.60202352093333
6242,84.15671102093333
6243,82.71139852093333
6244,94.39108602093333
6245,106.07077352093333
6246,97.00827352093333
6247,87.94577352093333
6248,85.89499227093333
6249,83.84421102093333
6250,80.47897664593333
6251,77.11374227093333
6252,73.13522664593333
6253,69.15671102093333
6254,66.78561727093333
6255,64.41452352093333
6256,62.24020711468333
6257,60.06589070843333
6258,56.85837117718333
6259,53.65085164593333
6260,51.622928061948954
6261,49.59500447796458
6262,47.09109822796458
6263,44.58719197796458
6264,42.95486012982005
6265,41.32252828167552
6266,38.53346578167552
6267,35.74440328167552
6268,0.06642476605051684
6269,-35.61155374957448
6270,-38.48765238238698
6271,-41.36375101519948
6272,-20.063946327699483
6273,1.2358583598005168
6274,-0.5213437886369832
6275,-1.2440000386369832
6276,-1.6846128316057332
6277,-2.364300331605733
6278,-2.027203163636983
6279,4.496917373472392
6280,1.7387669984723928
6281,-4.055504501527608
6282,1.2888194086286404
6283,15.66423722112864
6284,13.65682755315989
6285,18.06307755315989
6286,25.08846817815989
6287,20.832218178159888
6288,21.20683483440989
6289,16.58066295940989
6290,7.486912959409889
6291,11.378839709409888
6292,11.697130709409887
6293,16.434435396909887
6294,-6.619519681215113
6295,-9.150769681215113
6296,-9.223737210511988
6297,-22.763287991761988
6298,-24.825787991761988
6299,-29.589704007386988
6300,-68.70322939801198
6301,-106.34776064801198
6302,-120.03656339801199
6303,-115.30492377301199
6304,-110.883098601137
6305,-93.1950380776995
6306,-94.7269404526995
6307,-94.8914912339495
6308,-97.6536982651995
6309,-86.2281341401995
6310,-92.0093841401995
6311,-97.28503416461356
6312,-89.46327207965263
6313,-81.64150999469169
6314,-63.03916524469169
6315,-44.43682049469169
6316,-45.87334393219169
6317,-47.30986736969169
6318,-48.75517986969169
6319,-50.20049236969169
6320,-24.854136869691686
6321,0.49221863030831514
6322,-8.570281369691685
6323,-17.632781369691685
6324,-19.683562619691685
6325,-21.734343869691685
6326,-25.099578244691685
6327,-28.464812619691685
6328,-32.443328244691685
6329,-36.421843869691685
6330,-38.792937619691685
6331,-41.164031369691685
6332,-43.338347775941685
6333,-45.512664182191685
6334,-48.720183713441685
6335,-51.927703244691685
6336,-53.95562682867606
6337,-55.983550412660435
6338,-58.487456662660435
6339,-60.991362912660435
6340,-62.623694760804966
6341,-64.2560266089495
6342,-67.0450891089495
6343,-69.8341516089495
6344,-63.1121281245745
6345,-56.390104640199496
6346,-59.266203273011996
6347,-62.142301905824496
6348,-29.5050722183245
6349,3.132157469175496
6350,-9.195967530824504
6351,56.581376219175496
6352,47.239457273862996
6353,47.262833738706746
6354,70.90187182464425
6355,35.409562254331746
6356,35.362687254331746
6357,90.39491381683175
6358,123.83119272210519
6359,125.44103699163644
6360,132.2868509799177
6361,159.40505306585518
6362,209.06631145452707
6363,160.16128215765207
6364,159.17788372015207
6365,158.26803264593332
6366,156.33846721624582
6367,154.02602825140207
6368,145.56142864202707
6369,139.28329143499582
6370,145.0030368646833
6371,135.77519294232002
6372,134.5038001200544
6373,200.2529425761091
6374,261.4042639872419
6375,314.2704409013044
6376,347.0992908895857
6377,349.7671795927107
6378,359.0678001513045
6379,358.84560166497636
6380,358.6852317919295
6381,316.00914536614823
6382,306.52721177239823
6383,349.83793084466384
6384,371.39386956536697
6385,392.49631694036697
6386,441.8840404950545
6387,451.31845021380445
6388,438.99032521380445
6389,464.76766896380445
6390,455.42575001849195
6391,455.4491264833357
6392,478.0881645692732
6393,442.5958549989607
6394,479.5489799989607
6395,522.2478705614607
6396,491.7793914667341
6397,482.5225667362654
6398,479.91837972454664
6399,483.36991781048414
6400,510.19785219915605
6401,574.542822902281
6402,573.559424464781
6403,572.6495733905623
6404,570.7200079608748
6405,568.407568996031
6406,559.942969386656
6407,559.7692633319685
6408,559.8548956561873
6409,559.8866339374373
6410,559.7660284686873
6411,559.8758917499373
6412,561.6496954608748
6413,567.9450750995467
6414,587.6247625995467
6415,580.7741156268904
6416,600.5554876972029
6417,598.7697508502791
6418,598.9875242877791
6419,598.9010985065291
6420,595.2100340534041
6421,586.8185393024276
6422,586.1176134939315
6423,581.3669802541854
6424,577.4337527151229
6425,571.5177151127791
6426,571.3440090580916
6427,571.4296413823104
6428,571.4613796635604
6429,571.3407741948104
6430,571.4506374760604
6431,562.2244411869979
6432,552.5198208256697
6433,543.1995083256697
6434,532.3488613530135
6435,510.130233423326
6436,497.14449657640216
6437,497.36227001390216
6438,497.27584423265216
6439,483.18477977952716
6440,474.7932850285506
6441,464.4923588200545
6442,476.7417255803084
6443,472.8084980412459
6444,460.88766063890216
6445,443.9094237238631
6446,426.931186808824
6447,440.833530558824
6448,454.735874308824
6449,453.299350871324
6450,451.862827433824
6451,450.417514933824
6452,448.972202433824
6453,476.318557933824
6454,503.66491343382404
6455,494.60241343382404
6456,485.53991343382404
6457,483.48913218382404
6458,481.43835093382404
6459,478.07311655882404
6460,474.70788218382404
6461,470.72936655882404
6462,466.75085093382404
6463,464.37975718382404
6464,462.00866343382404
6465,459.83434702757404
6466,457.66003062132404
6467,454.45251109007404
6468,451.24499155882404
6469,449.21706797483967
6470,447.1891443908553
6471,444.6852381408553
6472,442.1813318908553
6473,440.54900004271076
6474,438.9166681945662
6475,436.1276056945662
6476,433.3385431945662
6477,438.23199467894125
6478,443.12544616331627
6479,440.24934753050377
6480,437.37324889769127
6481,431.17105458519126
6482,424.96886027269124
6483,422.07752986644124
6484,431.32529786644125
6485,394.2765307765975
6486,394.25498536644125
6487,393.54697755394125
6488,385.73862794456625
6489,396.52983788206626
6490,391.28591438206627
6491,370.4630231467147
6492,353.57656784788657
6493,347.53340478538655
6494,347.41890283226155
6495,331.67502195726155
6496,347.73096856663653
6497,352.15098194163653
6498,354.0338266603865
6499,346.767247511949
6500,352.445333090074
6501,368.200101121324
6502,356.937405808824
6503,333.883450730699
6504,331.352200730699
6505,331.2792332014021
6506,317.7396824201521
6507,339.6771824201521
6508,334.9132664045271
6509,350.46640901390214
6510,359.82187776390214
6511,351.46640901390214
6512,309.39804963890214
6513,308.2198768107771
6514,295.1079383342146
6515,269.5760369592146
6516,269.4114861779646
6517,266.6492791467146
6518,280.9637322717146
6519,275.1824822717146
6520,269.90683224730054
6521,258.64413693480054
6522,270.59018185667554
6523,268.05893185667554
6524,267.98596432737867
6525,329.94641354612867
6526,335.88391354612867
6527,357.11999753050367
6528,382.00647213987867
6529,401.56194188987865
6530,425.20647313987865
6531,445.13811376487865
6532,436.3599379367537
6533,449.8194294601912
6534,461.8441940851912
6535,461.6796433039412
6536,458.9174362726912
6537,437.2318893976912
6538,431.4506393976912
6539,426.1749893732771
6540,431.5790421076521
6541,440.47102773265215
6542,447.58577382640215
6543,447.41255605296465
6544,433.4872854982772
6545,426.89613699827714
6546,427.38307547483964
6547,418.5758855334334
6548,417.7111394396834
6549,443.1246160021834
6550,459.6890691271834
6551,457.5750096271834
6552,457.4016697834334
6553,457.2037938068709
6554,466.91397558421465
6555,512.8178685139021
6556,514.2040912521834
6557,486.1671801740584
6558,498.71325099437087
6559,510.21389556781355
6560,477.31453814125626
6561,444.415180714699
6562,411.5158232881417
6563,398.29847709673544
6564,418.57096104595416
6565,424.16926167095414
6566,396.75117085064164
6567,356.72199604595414
6568,330.4696156748604
6569,319.8136938623604
6570,313.50982283111045
6571,310.95293806548545
6572,296.35667441704794
6573,264.71001814361045
6574,279.9881553506417
6575,306.2111437881417
6576,315.46299925689175
6577,316.75739882720427
6578,400.858041400647
6579,367.9586839740897
6580,335.0593265475324
6581,448.1599691209751
6582,446.94262292956887
6583,447.8817708787876
6584,429.4800755037876
6585,464.0619846834751
6586,446.0328098787876
6587,367.78042950769384
6588,431.79117169519384
6589,411.15396466394384
6590,408.59707989831884
6591,438.13415124988137
6592,511.68749597644387
6593,581.9656331834751
6594,623.3552816209751
6595,775.0071370897251
6596,882.4681966600376
6597,931.4899557449985
6598,978.4922974949985
6599,977.0557740574985
6600,975.6104615574985
6601,978.6901490574985
6602,969.6276490574985
6603,967.5768678074985
6604,964.2116334324985
6605,960.2331178074985
6606,957.8620240574985
6607,955.6877076512485
6608,952.4801881199985
6609,950.4522645360141
6610,947.9483582860141
6611,946.3160264378696
6612,943.5269639378696
6613,971.8489854222446
6614,968.9728867894321
6615,972.970025476932
6616,965.626275476932
6617,956.9289064769321
6618,961.3266532269321
6619,955.1740043011508
6620,969.9584965247836
6621,968.1418610247837
6622,960.9817623372837
6623,969.0436440872837
6624,961.9439370560337
6625,962.1215991888463
6626,962.0146655950963
6627,946.7920093450963
6628,959.7786808450962
6629,978.2685718450962
6630,985.11984405994
6631,985.4174514481235
6632,989.7048773387485
6633,988.3668001668734
6634,984.0526861375765
6635,1043.4849811375766
6636,1042.3326373875766
6637,1032.0650252430453
6638,1024.7964705555453
6639,987.7303769149203
6640,949.3023129500765
6641,1005.1304379500765
6642,996.6220968774446
6643,1001.4355734399446
6644,979.9504049829134
6645,971.9747084809602
6646,987.8855971528352
6647,975.8759841157258
6648,977.1627693032258
6649,982.4239997719758
6650,992.6642341469758
6651,980.7856520844758
6652,1007.5865894282258
6653,1010.7292896235383
6654,993.9330708032257
6655,994.2338520532257
6656,967.9203833422882
6657,967.5142554126007
6658,909.5435522876007
6659,891.5990718657257
6660,875.1508139751007
6661,875.0217699516633
6662,856.2040060610383
6663,851.4020041079133
6664,840.1583517641633
6665,843.038242010257
6666,818.631457900882
6667,802.6233554165069
6668,808.097133187503
6669,780.783236781253
6670,768.8175613750029
6671,747.3803586250029
6672,704.9080001171905
6673,759.1297642021514
6674,736.5321079521514
6675,735.0955845146514
6676,733.6502720146514
6677,754.3299595146514
6678,745.2674595146514
6679,743.2166782646514
6680,739.8514438896514
6681,735.8729282646514
6682,733.5018345146514
6683,731.3275181084014
6684,728.1199985771514
6685,726.092074993167
6686,723.588168743167
6687,721.9558368950225
6688,719.1667743950225
6689,710.4887958793975
6690,707.612697246585
6691,731.3291659340849
6692,729.6509280190459
6693,707.0532717690459
6694,705.6167483315459
6695,704.1714358315459
6696,684.8511233315459
6697,675.7886233315459
6698,673.7378420815459
6699,670.3726077065459
6700,666.3940920815459
6701,664.0229983315459
6702,661.8486819252959
6703,658.6411623940459
6704,656.6132388100615
6705,654.1093325600615
6706,652.477000711917
6707,649.687938211917
6708,646.009959696292
6709,643.1338610634795
6710,636.1836657509795
6711,646.0113821884795
6712,650.5887614111358
6713,651.8013258486358
6714,651.7974195986358
6715,657.2148240439483
6716,657.0724767081329
6717,658.9903401280548
6718,658.9679573155547
6719,662.0678361514922
6720,665.0556467296173
6721,666.5222662335235
6722,663.1437534210235
6723,663.943500475711
6724,663.713031725711
6725,673.1476092296172
6726,680.9336653585234
6727,688.5469904522733
6728,692.9266177335234
6729,697.0208774796171
6730,723.7768667628202
6731,710.7163502393827
6732,697.1373518800077
6733,696.9698714112577
6734,712.9790230050077
6735,708.4543491925076
6736,726.5052751925076
6737,730.6824641143826
6738,712.5242609893826
6739,734.7275269268825
6740,751.4023316143825
6741,716.9785034893825
6742,756.6089356182888
6743,790.6466329307888
6744,790.5919454307888
6745,787.6859395714138
6746,793.8264649151638
6747,779.2411492276638
6748,799.6777947354763
6749,804.8965447354763
6750,818.4590447354763
6751,827.3027947354763
6752,829.2481072354763
6753,829.2637322354763
6754,830.9746697354763
6755,833.5840447354763
6756,837.9590447354763
6757,841.9746697354763
6758,845.5270799229762
6759,845.6381639073512
6760,845.6083787511012
6761,862.8974412511012
6762,871.5618050011012
6763,879.4246321886012
6764,882.4558821886012
6765,882.4470931261012
6766,884.8940004854762
6767,899.0435553389918
6768,925.2870549124345
6769,892.3876974858772
6770,859.4883400593199
6771,826.5889826327625
6772,803.3716364413563
6773,820.310784390575
6774,786.0424280155751
6775,776.0687801952625
6776,756.7538923905751
6777,754.5015120194813
6778,781.0122542069813
6779,851.3750471757313
6780,848.8181624101063
6781,844.5218977616688
6782,848.5752424882313
6783,812.8533796952626
6784,805.7430281327626
6785,788.1948866015125
6786,773.655946171825
6787,758.6523527270008
6788,742.0539030199695
6789,778.1001291469227
6790,779.3426558422351
6791,790.3452158168445
6792,796.0441143832508
6793,804.684964512157
6794,829.888089512157
6795,843.8438235141101
6796,872.8707860453601
6797,877.6174901469226
6798,884.3728152133289
6799,887.3657198764148
6800,868.5986300326648
6801,892.8629390238757
6802,910.2833643480944
6803,901.7419825121569
6804,887.9603663012194
6805,888.6616147211413
6806,814.9682553461413
6807,798.7473385336413
6808,779.8271646195788
6809,776.6943521195788
6810,756.1631021195788
6811,747.1219988070787
6812,692.73021413911
6813,678.30891913911
6814,640.54557145161
6815,631.0754634516101
6816,607.2086384203601
6817,623.2960177523913
6818,594.4210177523913
6819,586.8305715023913
6820,583.5971730648913
6821,575.3428620648913
6822,572.3950662221179
6823,547.9263697377429
6824,534.213204925243
6825,532.9198475502429
6826,523.497354737743
6827,496.51139282368047
6828,493.37858032368047
6829,473.7778873236805
6830,516.1276920111804
6831,461.7359073432117
6832,468.92125634321167
6833,508.87219665571166
6834,515.4069176557117
6835,518.0866736244617
6836,515.757388956493
6837,521.6823919564929
6838,539.3996387064929
6839,542.2571482689929
6840,580.2912362689929
6841,609.8243784262195
6842,607.9778059418445
6843,622.5644381293445
6844,620.3085787543445
6845,617.5429537543445
6846,617.8476412543445
6847,610.4394381293445
6848,610.4794771918445
6849,591.3135226020007
6850,580.4465792426257
6851,574.1645357855945
6852,574.011825824657
6853,553.934677387157
6854,545.918808246532
6855,535.905624652782
6856,534.3461764105945
6857,534.0759241449695
6858,556.9040107543444
6859,555.5941963012194
6860,577.3153570858874
6861,575.4220427243151
6862,616.5518030680652
6863,612.6743616618152
6864,632.3149866618152
6865,642.6412195719714
6866,642.6196741618152
6867,623.6866663493151
6868,601.9616507399402
6869,603.0153616774402
6870,592.4119601774402
6871,571.7765689420886
6872,542.7401116432604
6873,533.7969465807604
6874,533.6824446276354
6875,534.4218967526353
6876,542.5462173620103
6877,522.4517927370104
6878,528.6457494557603
6879,525.1180623073228
6880,521.0789768854478
6881,505.12811591669777
6882,548.7276570016587
6883,526.1300007516587
6884,524.6934773141587
6885,523.2481648141587
6886,548.7278513141587
6887,539.6653513141587
6888,537.6145700641587
6889,534.2493356891587
6890,530.2708200641587
6891,527.8997263141587
6892,525.7254099079087
6893,522.5178903766587
6894,520.4899667926743
6895,517.9860605426743
6896,516.3537286945298
6897,513.5646661945298
6898,565.8866876789048
6899,563.0105890460923
6900,680.6318237335922
6901,646.4535858185532
6902,643.8559295685532
6903,642.4194061310532
6904,640.9740936310532
6905,638.4037811310532
6906,629.3412811310532
6907,627.2904998810532
6908,623.9252655060532
6909,619.9467498810532
6910,617.5756561310532
6911,615.4013397248032
6912,612.1938201935532
6913,610.1658966095688
6914,607.6619903595688
6915,606.0296585114243
6916,603.2405960114243
6917,590.5626174957993
6918,587.6865188629868
6919,555.7363235504868
6920,560.9550735504868
6921,574.5175735504868
6922,583.3613235504868
6923,585.3066360504868
6924,585.3222610504868
6925,587.0331985504868
6926,589.6425735504868
6927,594.0175735504868
6928,598.0331985504868
6929,594.6332277379868
6930,594.7443117223618
6931,594.7145265661118
6932,581.6285890661118
6933,572.7217578161118
6934,563.8706050036118
6935,548.4232840036118
6936,548.4144949411118
6937,539.0533113004868
6938,526.9389331540025
6939,515.0395757274451
6940,482.14021830088785
6941,449.24086087433056
6942,416.3415034477733
6943,403.124157256367
6944,394.0633052055858
6945,399.9949458305858
6946,340.2435230102733
6947,319.5476842055858
6948,331.2953038344921
6949,376.6393860219921
6950,437.0021789907421
6951,434.4452942251171
6952,442.6490295766796
6953,450.86903830324206
6954,437.1471755102733
6955,437.7034879477733
6956,403.5775644165233
6957,407.5386239868358
6958,438.23926456027846
6959,405.33990713372117
6960,372.4405497071639
6961,339.5411922806066
6962,318.32384608920034
6963,255.2629940384191
6964,221.1946346634191
6965,114.7765438431066
6966,83.7473690384191
6967,51.494988667325345
6968,65.50573085482534
6969,45.868523823575345
6970,43.311639057950345
6971,34.086804409512844
6972,80.97347913607533
6973,68.91828034310657
6974,65.47459278060657
6975,72.84073824935658
6976,61.516084819669075
6977,44.1980001028722
6978,18.9840455794347
6979,-3.9520947799402997
6980,-4.1195752486903
6981,-7.991389654940303
6982,-13.849397467440301
6983,-27.7243974674403
6984,-15.512727545565301
6985,-33.6709306705653
6986,-15.539094733065298
6987,-45.8642900455653
6988,-34.2881181705653
6989,-69.65768604165905
6990,-90.01999072915905
6991,-90.07467822915905
6992,-92.98068408853405
6993,-112.76332874478405
6994,-119.42945343228405
6995,-132.00669692447156
6996,-149.99144764126842
6997,-172.84825916470592
6998,-185.0224955240809
6999,-185.1899759928309
7000,-189.8778803990809
7001,-199.8358882115809
7002,-172.3775562115809
7003,-201.1658862897059
7004,-183.3240894147059
7005,-177.2478104772059
7006,-174.5730057897059
7007,-181.2468339147059
7008,-190.02816578579964
7009,-204.39047047329964
7010,-204.44515797329964
7011,-207.35116383267464
7012,-222.71688648892464
7013,-225.14909217642463
7014,-241.90411466861212
7015,-276.0823525836512
7016,-242.6800088336512
7017,-244.1165322711512
7018,-245.5618447711512
7019,-244.8821572711512
7020,-253.9446572711512
7021,-255.9954385211512
7022,-259.3606728961512
7023,-263.3391885211512
7024,-265.7102822711512
7025,-267.8845986774012
7026,-271.0921182086512
7027,-273.12004179263556
7028,-275.62394804263556
7029,-277.2562798907801
7030,-280.0453423907801
7031,-284.2947489064051
7032,-287.1708475392176
7033,-283.83532985171763
7034,-292.0135677667567
7035,-314.6112240167567
7036,-316.0477474542567
7037,-317.4930599542567
7038,-322.3133724542567
7039,-331.3758724542567
7040,-333.4266537042567
7041,-336.7918880792567
7042,-340.7704037042567
7043,-343.1414974542567
7044,-345.3158138605067
7045,-348.5233333917567
7046,-350.55125697574107
7047,-353.05516322574107
7048,-354.6874950738856
7049,-357.4765575738856
7050,-373.9045360895106
7051,-376.7806347223231
7052,-350.8944650348231
7053,-373.1254774410731
7054,-369.7348524410731
7055,-406.78361953091684
7056,-406.8051649410731
7057,-401.9715047535731
7058,-342.2798543629481
7059,-322.2886434254481
7060,-323.4214559254481
7061,-348.24434716079963
7062,-298.33080345962776
7063,-317.57396752212776
7064,-317.68846947525276
7065,-331.74901635025276
7066,-339.09691674087776
7067,-359.3670993658778
7068,-347.3318746471278
7069,-363.90559379556527
7070,-386.34338021744026
7071,-394.11242318619026
7072,-393.92052865494026
7073,-393.624325041659
7074,-393.9171717213465
7075,-393.6066248463465
7076,-393.543270354159
7077,-402.6244471119715
7078,-417.3583338307215
